"inspection_id","establishment_name","address","inspection_date.x","establishment_type.y","region","risk_category","inspection_date.y","inspection_time_in","inspector_badge_number","inspector_comments","year.y","lat","long","riskLvl","popInfo"
833466,"safeway #923","1701 corcoran","2016-11-21","delicatessen","nw",3,"2016-11-21","11:30 AM",601,"follow up for composting/recycling of waste foods compliance at an unannounced date & time pending. ronnie taylor, supervisory sanitarian 202-442-9037.",2016,38.911868,-77.038483,"Risk Cat 3","<b> Establishment Name:   </b> safeway #923 <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1701 corcoran nw <br> <b>Inspection Date:   </b> 2016-11-21 <br> <b>Inspection Time:   </b> 11:30 AM <br> <b>Inspector Badge No.:   </b> 601 <br> <br> <b>Inspector Comment:   </b> follow up for composting/recycling of waste foods compliance at an unannounced date & time pending. ronnie taylor, supervisory sanitarian 202-442-9037."
183152,"chateau (n)","3439 benning","2013-06-06","restaurant total","ne",3,"2013-06-06","08:20 PM",51,"correct items stated within 5 days. correct items stated within 45 days. if you have any questions,please call area supervisor mrs coleman (202)442-5928.",2013,38.896435,-76.957232,"Risk Cat 3","<b> Establishment Name:   </b> chateau (n) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3439 benning ne <br> <b>Inspection Date:   </b> 2013-06-06 <br> <b>Inspection Time:   </b> 08:20 PM <br> <b>Inspector Badge No.:   </b> 51 <br> <br> <b>Inspector Comment:   </b> correct items stated within 5 days. correct items stated within 45 days. if you have any questions,please call area supervisor mrs coleman (202)442-5928."
104400,"subway restaurant","1213 brentwood","2011-09-16","restaurant total","ne",3,"2011-09-16","03:05 PM",54,"the dc cfm is mohammad hossain:fs42593 will expire 4/16/2012. correct items stated within 45 days. if you have any questions please contact the area supervisor mrs. jacqueline coleman at 202-442-5928.",2011,38.922042,-76.988662,"Risk Cat 3","<b> Establishment Name:   </b> subway restaurant <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1213 brentwood ne <br> <b>Inspection Date:   </b> 2011-09-16 <br> <b>Inspection Time:   </b> 03:05 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> the dc cfm is mohammad hossain:fs42593 will expire 4/16/2012. correct items stated within 45 days. if you have any questions please contact the area supervisor mrs. jacqueline coleman at 202-442-5928."
836894,"takorean","1309 5","2017-03-29","delicatessen","ne",3,"2017-03-29","10:50 AM",51,"violaions from inspection 3/15/17 25 dcmr 1005.1,1007.1 and 4300.1 has been correc",2017,38.908218,-76.982147,"Risk Cat 3","<b> Establishment Name:   </b> takorean <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1309 5 ne <br> <b>Inspection Date:   </b> 2017-03-29 <br> <b>Inspection Time:   </b> 10:50 AM <br> <b>Inspector Badge No.:   </b> 51 <br> <br> <b>Inspector Comment:   </b> violaions from inspection 3/15/17 25 dcmr 1005.1,1007.1 and 4300.1 has been correc"
821945,"aatish on the hill","609 pennsylvania","2016-02-01","restaurant total","se",3,"2016-02-01","11:45 AM",607,"correct items stated within the timeframes indicated within each observation. please submit all questions/inquiries to area supervisor ms. coleman at food.safety@dc.gov for efficient response.",2016,38.885536,-76.998387,"Risk Cat 3","<b> Establishment Name:   </b> aatish on the hill <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 609 pennsylvania se <br> <b>Inspection Date:   </b> 2016-02-01 <br> <b>Inspection Time:   </b> 11:45 AM <br> <b>Inspector Badge No.:   </b> 607 <br> <br> <b>Inspector Comment:   </b> correct items stated within the timeframes indicated within each observation. please submit all questions/inquiries to area supervisor ms. coleman at food.safety@dc.gov for efficient response."
819969,"little red fox","5035 connecticut","2015-10-30","delicatessen","nw",3,"2015-10-30","12:35 PM",624,"",2015,38.955197,-77.069802,"Risk Cat 3","<b> Establishment Name:   </b> little red fox <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 5035 connecticut nw <br> <b>Inspection Date:   </b> 2015-10-30 <br> <b>Inspection Time:   </b> 12:35 PM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> "
104537,"subway","236 massachusetts","2012-01-20","restaurant total","ne",3,"2012-01-20","11:55 AM",54,"the dc cfm is jaswinder kaur: fs47607 will expire 5/13/2014. if you have any questions please contact the area supervisor mrs. jacqueline coleman at 202-442-5928.",2012,38.895118,-77.003133,"Risk Cat 3","<b> Establishment Name:   </b> subway <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 236 massachusetts ne <br> <b>Inspection Date:   </b> 2012-01-20 <br> <b>Inspection Time:   </b> 11:55 AM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> the dc cfm is jaswinder kaur: fs47607 will expire 5/13/2014. if you have any questions please contact the area supervisor mrs. jacqueline coleman at 202-442-5928."
204550,"fifteen square/psb","999 9th","2014-06-24","restaurant total","nw",3,"2014-06-24","12:10 PM",124,"all items abated from previous inspection conducted. if you have any questions, please contact the area supervisor, mrs. coleman at (202) 442-5928.",2014,38.902089,-77.023989,"Risk Cat 3","<b> Establishment Name:   </b> fifteen square/psb <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 999 9th nw <br> <b>Inspection Date:   </b> 2014-06-24 <br> <b>Inspection Time:   </b> 12:10 PM <br> <b>Inspector Badge No.:   </b> 124 <br> <br> <b>Inspector Comment:   </b> all items abated from previous inspection conducted. if you have any questions, please contact the area supervisor, mrs. coleman at (202) 442-5928."
831042,"giant food store #383","4303 connecticut","2016-08-15","delicatessen","nw",3,"2016-08-15","02:15 PM",107,"violations cited on 6-3-16 was abated, food codes 1524.1,3210.1.",2016,38.944307,-77.063501,"Risk Cat 3","<b> Establishment Name:   </b> giant food store #383 <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 4303 connecticut nw <br> <b>Inspection Date:   </b> 2016-08-15 <br> <b>Inspection Time:   </b> 02:15 PM <br> <b>Inspector Badge No.:   </b> 107 <br> <br> <b>Inspector Comment:   </b> violations cited on 6-3-16 was abated, food codes 1524.1,3210.1."
607083,"makoto restaurant","4822 macarthur","2015-01-14","restaurant total","nw",3,"2015-01-14","11:36 AM",82,"correct items within 5 or 45 days as stated. please contact arian gibson at arian.gibson@dc.gov to begin variance process. if you have questions, please call area supervisor mr. taylor at 202-442-9037.",2015,38.916509,-77.095681,"Risk Cat 3","<b> Establishment Name:   </b> makoto restaurant <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 4822 macarthur nw <br> <b>Inspection Date:   </b> 2015-01-14 <br> <b>Inspection Time:   </b> 11:36 AM <br> <b>Inspector Badge No.:   </b> 82 <br> <br> <b>Inspector Comment:   </b> correct items within 5 or 45 days as stated. please contact arian gibson at arian.gibson@dc.gov to begin variance process. if you have questions, please call area supervisor mr. taylor at 202-442-9037."
177192,"pizza hut","3800 reservoir","2012-12-07","restaurant total","nw",3,"2012-12-07","11:40 AM",624,"the business has a written employee's health policy for food-borne illness. consumer advisory notice posted thermocouple in ice & water: 32°f most recent pest control service date: 11/24/2012 if any question please call area supervisor mr. ronnie taylor at 202-442-9037 sanitizer quaternary ammonium, 100ppm 0.0 ph, 119.7°f",2012,38.912584,-77.074117,"Risk Cat 3","<b> Establishment Name:   </b> pizza hut <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3800 reservoir nw <br> <b>Inspection Date:   </b> 2012-12-07 <br> <b>Inspection Time:   </b> 11:40 AM <br> <b>Inspector Badge No.:   </b> 624 <br> <br> <b>Inspector Comment:   </b> the business has a written employee's health policy for food-borne illness. consumer advisory notice posted thermocouple in ice & water: 32°f most recent pest control service date: 11/24/2012 if any question please call area supervisor mr. ronnie taylor at 202-442-9037 sanitizer quaternary ammonium, 100ppm 0.0 ph, 119.7°f"
9865,"panda express","3100 14th","2010-10-26","restaurant total","nw",3,"2010-10-26","12:00 PM",54,"the dc cfm is rita susetio: #38965 will expire 3/7/2012. no objection to license renewal. if you have any questions pleae contact the area supervisor mr.ronnie taylor at 202-535-2183.",2010,38.928805,-77.032612,"Risk Cat 3","<b> Establishment Name:   </b> panda express <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3100 14th nw <br> <b>Inspection Date:   </b> 2010-10-26 <br> <b>Inspection Time:   </b> 12:00 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> the dc cfm is rita susetio: #38965 will expire 3/7/2012. no objection to license renewal. if you have any questions pleae contact the area supervisor mr.ronnie taylor at 202-535-2183."
821444,"new york cafe","1425 new york","2016-01-07","restaurant total","nw",3,"2016-01-07","01:10 PM",124,"all items abated from previous inspection conducted on 12/14/2015. 504.1, 1900.1, 1007.1, 1408.1, if you have any questions, please email me at sharon.cave@dc.gov.",2016,38.899318,-77.032307,"Risk Cat 3","<b> Establishment Name:   </b> new york cafe <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1425 new york nw <br> <b>Inspection Date:   </b> 2016-01-07 <br> <b>Inspection Time:   </b> 01:10 PM <br> <b>Inspector Badge No.:   </b> 124 <br> <br> <b>Inspector Comment:   </b> all items abated from previous inspection conducted on 12/14/2015. 504.1, 1900.1, 1007.1, 1408.1, if you have any questions, please email me at sharon.cave@dc.gov."
836513,"sunny's carryout","3131 rhode island","2017-03-20","delicatessen","ne",3,"2017-03-20","03:15 PM",54,"correct items stated within 14 days. please submit questions to the area supervisor at food.safety@dc.gov",2017,38.934596,-76.964837,"Risk Cat 3","<b> Establishment Name:   </b> sunny's carryout <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 3131 rhode island ne <br> <b>Inspection Date:   </b> 2017-03-20 <br> <b>Inspection Time:   </b> 03:15 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> correct items stated within 14 days. please submit questions to the area supervisor at food.safety@dc.gov"
142238,"national press club","529 14th","2012-03-16","restaurant total","nw",3,"2012-03-16","01:00 PM",64,"if you have any questions,please call area supervisor mrs. jacquelien coleman at (202)442-5928",2012,38.882617,-76.985582,"Risk Cat 3","<b> Establishment Name:   </b> national press club <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 529 14th nw <br> <b>Inspection Date:   </b> 2012-03-16 <br> <b>Inspection Time:   </b> 01:00 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> if you have any questions,please call area supervisor mrs. jacquelien coleman at (202)442-5928"
834191,"trinity washington university deli","125 michigan","2016-12-28","delicatessen","ne",3,"2016-12-28","09:55 AM",29,"not approved for the issuance of delicatesen business license. please submit any questions / inquiries to the area supervisor mrs. jacqueline coleman at food.safety@dc.gov for efficient response.",2016,38.927898,-77.005251,"Risk Cat 3","<b> Establishment Name:   </b> trinity washington university deli <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 125 michigan ne <br> <b>Inspection Date:   </b> 2016-12-28 <br> <b>Inspection Time:   </b> 09:55 AM <br> <b>Inspector Badge No.:   </b> 29 <br> <br> <b>Inspector Comment:   </b> not approved for the issuance of delicatesen business license. please submit any questions / inquiries to the area supervisor mrs. jacqueline coleman at food.safety@dc.gov for efficient response."
820310,"dept of commerce snack bar - 6th floor(6874)","1401 constitution","2015-11-13","delicatessen","nw",3,"2015-11-13","01:41 PM",64,"correct stated items within 3days if you have any questions,please email jacqueline.coleman@dc.gov",2015,38.892092,-77.031964,"Risk Cat 3","<b> Establishment Name:   </b> dept of commerce snack bar - 6th floor(6874) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 1401 constitution nw <br> <b>Inspection Date:   </b> 2015-11-13 <br> <b>Inspection Time:   </b> 01:41 PM <br> <b>Inspector Badge No.:   </b> 64 <br> <br> <b>Inspector Comment:   </b> correct stated items within 3days if you have any questions,please email jacqueline.coleman@dc.gov"
203773,"howard china restaurant","2827 georgia","2014-05-20","restaurant total","nw",3,"2014-05-20","01:04 PM",612,"for questions call mr taylor at 202-442-9037",2014,38.926762,-77.022896,"Risk Cat 3","<b> Establishment Name:   </b> howard china restaurant <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2827 georgia nw <br> <b>Inspection Date:   </b> 2014-05-20 <br> <b>Inspection Time:   </b> 01:04 PM <br> <b>Inspector Badge No.:   </b> 612 <br> <br> <b>Inspector Comment:   </b> for questions call mr taylor at 202-442-9037"
143283,"bistro 18 (n) (s)","2420 18th","2012-03-27","restaurant total","nw",3,"2012-03-27","03:00 PM",55,"cfpm - sami hulais (enrolled in course) correct critical items stated within 5-days (04/02/12) correct non-critical items stated within 45-days (05/11/12) if you have any questions, please contact the area supervisor mr. ronnie taylor at (202) 442-9037",2012,38.920993,-77.04221,"Risk Cat 3","<b> Establishment Name:   </b> bistro 18 (n) (s) <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 2420 18th nw <br> <b>Inspection Date:   </b> 2012-03-27 <br> <b>Inspection Time:   </b> 03:00 PM <br> <b>Inspector Badge No.:   </b> 55 <br> <br> <b>Inspector Comment:   </b> cfpm - sami hulais (enrolled in course) correct critical items stated within 5-days (04/02/12) correct non-critical items stated within 45-days (05/11/12) if you have any questions, please contact the area supervisor mr. ronnie taylor at (202) 442-9037"
7381,"loeb's restaurant","832 15th","2010-04-23","restaurant total","nw",3,"2010-04-23","01:45 PM",54,"approvved for license renewal. no violations noted at time of inspection cfm marlene loeb.",2010,38.900575,-77.033717,"Risk Cat 3","<b> Establishment Name:   </b> loeb's restaurant <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 832 15th nw <br> <b>Inspection Date:   </b> 2010-04-23 <br> <b>Inspection Time:   </b> 01:45 PM <br> <b>Inspector Badge No.:   </b> 54 <br> <br> <b>Inspector Comment:   </b> approvved for license renewal. no violations noted at time of inspection cfm marlene loeb."
205539,"eastern market grocery","225 7th","2014-08-19","delicatessen","se",3,"2014-08-19","10:30 AM",26,"dc cfpm: irene a. perla, prometric, certificate no. 1807061 exam date: 0505/2014 last pest extermination date: 7/21/2014 correct violation as stated within 45 days. if you have question, please call the area supervisor ms. jacqueline coleman at (202) 442 5928",2014,38.887055,-76.996267,"Risk Cat 3","<b> Establishment Name:   </b> eastern market grocery <br> <b>Risk Level:   </b> Risk Cat 3 <br> <b>Address:   </b> 225 7th se <br> <b>Inspection Date:   </b> 2014-08-19 <br> <b>Inspection Time:   </b> 10:30 AM <br> <b>Inspector Badge No.:   </b> 26 <br> <br> <b>Inspector Comment:   </b> dc cfpm: irene a. perla, prometric, certificate no. 1807061 exam date: 0505/2014 last pest extermination date: 7/21/2014 correct violation as stated within 45 days. if you have question, please call the area supervisor ms. jacqueline coleman at (202) 442 5928"
